scraping_date,book_title,category,price,rating,instock,availability,UPC,link
2022-12-20,This Is Where It Ends,Young Adult,Â£27.12,2,In stock,14,f0f38174a7e689a3,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html
2022-12-20,The Darkest Lie,Young Adult,Â£35.35,5,In stock,14,6edacfd1f8ebb9eb,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html
2022-12-20,My Kind of Crazy,Young Adult,Â£40.36,1,In stock,14,137b0b2775701e11,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html
2022-12-20,Don't Get Caught,Young Adult,Â£55.35,1,In stock,14,ad2887ce04583910,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html
2022-12-20,Catching Jordan (Hundred Oaks),Young Adult,Â£50.83,3,In stock,14,e2e7b683b4c15b7d,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html
2022-12-20,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Young Adult,Â£58.14,4,In stock,14,41164b8ac02a2c42,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html
2022-12-20,The Epidemic (The Program 0.6),Young Adult,Â£14.44,5,In stock,12,f732d7d18a91d2ba,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html
2022-12-20,Stars Above (The Lunar Chronicles #4.5),Young Adult,Â£48.05,2,In stock,12,b63ea3f7a57ae099,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
2022-12-20,No Love Allowed (Dodge Cove #1),Young Adult,Â£54.65,4,In stock,12,db84624b151cbe06,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
2022-12-20,"Exit, Pursued by a Bear",Young Adult,Â£51.34,4,In stock,11,c65c25d990fc7025,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
2022-12-20,The Alien Club,Young Adult,Â£54.40,1,In stock,9,e77594ece9b9d1fe,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
2022-12-20,Don't Forget Steven,Young Adult,Â£33.23,1,In stock,9,e845d305f64154f1,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
2022-12-20,South of Sunshine,Young Adult,Â£28.93,1,In stock,8,331c26103d885cae,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
2022-12-20,My Life Next Door (My Life Next Door ),Young Adult,Â£36.39,5,In stock,8,9a7291b89bd5445c,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
2022-12-20,Future Shock (Future Shock #1),Young Adult,Â£55.65,5,In stock,8,df6a7c43faa6732b,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html
2022-12-20,Nightstruck: A Novel,Young Adult,Â£50.35,4,In stock,7,746029796363aa51,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html
2022-12-20,Tell the Wolves I'm Home,Young Adult,Â£50.96,2,In stock,6,2a1b3d967cda1da2,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html
2022-12-20,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,Â£47.31,4,In stock,5,e75f3ae1da1cc652,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html
2022-12-20,Where She Went (If I Stay #2),Young Adult,Â£41.73,4,In stock,5,60369d96b7b80869,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html
2022-12-20,Two Summers,Young Adult,Â£14.64,1,In stock,5,3a7d54a264d9f33e,https://books.toscrape.com/catalogue/two-summers_415/index.html
2022-12-20,The Darkest Corners,Young Adult,Â£11.33,5,In stock,5,c4182bdb53e2459a,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
2022-12-20,Tell Me Three Things,Young Adult,Â£41.81,1,In stock,5,50d5a7b861ed1c54,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
2022-12-20,Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,Â£23.63,4,In stock,5,5e1a88d248599768,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html
2022-12-20,Kill the Boy Band,Young Adult,Â£15.52,5,In stock,5,44f545727e704187,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html
2022-12-20,Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,Â£48.13,5,In stock,5,45045146dbf7b009,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
2022-12-20,An Abundance of Katherines,Young Adult,Â£10.00,5,In stock,5,f36d24c309e87e5b,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
2022-12-20,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Young Adult,Â£24.17,4,In stock,4,eff24325e0ede639,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
2022-12-20,Walk the Edge (Thunder Road #2),Young Adult,Â£32.36,3,In stock,3,0e4e2d31c2fb3aad,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
2022-12-20,Two Boys Kissing,Young Adult,Â£32.74,2,In stock,3,61bc8167c9680283,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
2022-12-20,The New Guy (and Other Senior Year Distractions),Young Adult,Â£44.92,3,In stock,3,3e42ac0f4d43320f,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
2022-12-20,"The Land of 10,000 Madonnas",Young Adult,Â£29.64,4,In stock,3,35e69a79d2b1e804,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
2022-12-20,Scarlet (The Lunar Chronicles #2),Young Adult,Â£14.57,4,In stock,3,510832818edb6fbc,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
2022-12-20,Legend (Legend #1),Young Adult,Â£43.69,4,In stock,3,0ce8075fab4a2b5b,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
2022-12-20,Lady Renegades (Rebel Belle #3),Young Adult,Â£53.04,5,In stock,3,16e843e6b853cc2f,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
2022-12-20,Golden (Heart of Dread #3),Young Adult,Â£42.21,4,In stock,3,984b3b6e7479b571,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
2022-12-20,Cinder (The Lunar Chronicles #1),Young Adult,Â£26.09,1,In stock,3,7e9579921e5407cb,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
2022-12-20,Boy Meets Boy,Young Adult,Â£21.12,3,In stock,3,8e0bc2fe4e7d35b5,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
2022-12-20,Annie on My Mind,Young Adult,Â£36.83,5,In stock,3,7bf87402413c27ff,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
2022-12-20,New Moon (Twilight #2),Young Adult,Â£12.86,4,In stock,2,6fa3ea52c8e31e06,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
2022-12-20,Girl Online On Tour (Girl Online #2),Young Adult,Â£53.47,1,In stock,2,97b8f130d32e9f4e,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
2022-12-20,The Haters,Young Adult,Â£27.89,5,In stock,1,fff8a057a40c4a60,https://books.toscrape.com/catalogue/the-haters_67/index.html
2022-12-20,The Art of Not Breathing,Young Adult,Â£40.83,4,In stock,1,5bc1fbccfbf2355c,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
2022-12-20,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Science,Â£42.96,4,In stock,16,aadee1c326d286e3,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html
2022-12-20,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,Science,Â£57.36,5,In stock,16,e4f74c16de34d440,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html
2022-12-20,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Science,Â£44.74,4,In stock,14,3edcccc4f341fb1a,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html
2022-12-20,Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,Â£37.55,1,In stock,12,148715df5a02ea5e,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html
2022-12-20,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Science,Â£55.91,1,In stock,9,ca74f2e3c35a3e77,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
2022-12-20,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Science,Â£28.41,1,In stock,8,0c11e2d068768dbb,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html
2022-12-20,The Origin of Species,Science,Â£10.01,4,In stock,7,0345872b14f9e774,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
2022-12-20,The Grand Design,Science,Â£13.76,3,In stock,5,3213b1f13f5f0f7c,https://books.toscrape.com/catalogue/the-grand-design_405/index.html
2022-12-20,Peak: Secrets from the New Science of Expertise,Science,Â£16.28,2,In stock,5,6036239d2ab349b7,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
2022-12-20,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,Â£13.03,4,In stock,3,c6bf14cb901c63ac,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
2022-12-20,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,Â£57.35,5,In stock,3,63c0826ef59eae66,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
2022-12-20,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,Â£25.83,2,In stock,3,61002f3b7ba5d780,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
2022-12-20,Seven Brief Lessons on Physics,Science,Â£30.60,4,In stock,3,281a244ce1954711,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
2022-12-20,The Selfish Gene,Science,Â£29.45,1,In stock,1,6f2c0a9adbb2bca9,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
2022-12-20,A Light in the Attic,Poetry,Â£51.77,3,In stock,22,a897fe39b1053632,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html
2022-12-20,The Black Maria,Poetry,Â£52.15,1,In stock,19,1dfe412b8ac00530,https://books.toscrape.com/catalogue/the-black-maria_991/index.html
2022-12-20,Shakespeare's Sonnets,Poetry,Â£20.66,4,In stock,19,30a7f60cd76ca58c,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html
2022-12-20,Olio,Poetry,Â£23.88,1,In stock,19,feb7cc7701ecf901,https://books.toscrape.com/catalogue/olio_984/index.html
2022-12-20,You can't bury them all: Poems,Poetry,Â£33.63,2,In stock,17,55f9da0c5eea2e10,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html
2022-12-20,Slow States of Collapse: Poems,Poetry,Â£57.31,3,In stock,17,b4fd5943413e089a,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html
2022-12-20,Untitled Collection: Sabbath Poems 2014,Poetry,Â£14.27,4,In stock,16,657fe5ead67a7767,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html
2022-12-20,Poems That Make Grown Women Cry,Poetry,Â£14.19,4,In stock,15,31001a1210623bd4,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
2022-12-20,Night Sky with Exit Wounds,Poetry,Â£41.05,1,In stock,15,cfeb1e1e0e695b58,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html
2022-12-20,salt.,Poetry,Â£46.78,4,In stock,14,86cbddb61ea78bb7,https://books.toscrape.com/catalogue/salt_731/index.html
2022-12-20,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Poetry,Â£50.89,5,In stock,14,aa35446aab16017f,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html
2022-12-20,Out of Print: City Lights Spotlight No. 14,Poetry,Â£53.64,5,In stock,8,c0fc0cd215ee1724,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
2022-12-20,Les Fleurs du Mal,Poetry,Â£29.04,5,In stock,8,c44c5e1425475206,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html
2022-12-20,Howl and Other Poems,Poetry,Â£40.45,2,In stock,8,b7870fa6dc088fbb,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html
2022-12-20,Leave This Song Behind: Teen Poetry at Its Best,Poetry,Â£51.17,5,In stock,7,b74ee891e2a6dd69,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html
2022-12-20,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,Â£15.42,5,In stock,6,3d250ab0f12be445,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html
2022-12-20,The Crossover,Poetry,Â£38.77,4,In stock,5,b228042c088b1913,https://books.toscrape.com/catalogue/the-crossover_398/index.html
2022-12-20,Booked,Poetry,Â£17.49,5,In stock,5,b54d7416bb445989,https://books.toscrape.com/catalogue/booked_365/index.html
2022-12-20,Twenty Love Poems and a Song of Despair,Poetry,Â£30.95,4,In stock,1,e63c3f25338baf9a,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
2022-12-20,"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,Â£15.40,1,In stock,1,e7e87087b1a44711,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
2022-12-20,Wall and Piece,Art,Â£44.18,4,In stock,18,ccd9ffa25efabdea,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html
2022-12-20,Feathers: Displays of Brilliant Plumage,Art,Â£49.05,3,In stock,14,9194ae88379dbf1a,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html
2022-12-20,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art,Â£48.63,4,In stock,9,d6d9ffea95f2f8bf,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
2022-12-20,The New Drawing on the Right Side of the Brain,Art,Â£43.02,3,In stock,8,3eec766dda26fa64,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
2022-12-20,History of Beauty,Art,Â£10.29,4,In stock,8,8a150fd8ff5d7686,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html
2022-12-20,The Story of Art,Art,Â£41.14,4,In stock,7,9147c5251cc99eb1,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
2022-12-20,The Art Book,Art,Â£32.34,2,In stock,7,4b8fa561a1e52d1c,https://books.toscrape.com/catalogue/the-art-book_490/index.html
2022-12-20,Ways of Seeing,Art,Â£39.51,5,In stock,1,66a4e422b212726a,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
2022-12-20,The Lucifer Effect: Understanding How Good People Turn Evil,Psychology,Â£10.40,1,In stock,14,4e812d32d64e2431,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html
2022-12-20,The Golden Condom: And Other Essays on Love Lost and Found,Psychology,Â£39.43,1,In stock,12,235fa48eeed11d82,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html
2022-12-20,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Psychology,Â£56.27,3,In stock,11,ce8666d9b42fc9a0,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
2022-12-20,An Unquiet Mind: A Memoir of Moods and Madness,Psychology,Â£21.30,3,In stock,6,46cb43c2ab133ccc,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
2022-12-20,"Thinking, Fast and Slow",Psychology,Â£21.14,1,In stock,3,719d72f3ee512dc6,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
2022-12-20,Civilization and Its Discontents,Psychology,Â£59.95,2,In stock,3,396385e3de5d18c3,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
2022-12-20,8 Keys to Mental Health Through Exercise,Psychology,Â£31.04,1,In stock,3,f5873c8fc7760000,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
2022-12-20,The Argonauts,Autobiography,Â£10.93,2,In stock,15,c99761a700ade23f,https://books.toscrape.com/catalogue/the-argonauts_837/index.html
2022-12-20,M Train,Autobiography,Â£27.18,1,In stock,11,5569c3fea112718e,https://books.toscrape.com/catalogue/m-train_598/index.html
2022-12-20,Lab Girl,Autobiography,Â£40.85,1,In stock,11,825d6c44da3ca5a6,https://books.toscrape.com/catalogue/lab-girl_595/index.html
2022-12-20,Approval Junkie: Adventures in Caring Too Much,Autobiography,Â£58.81,5,In stock,5,612369a5947a012e,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
2022-12-20,Running with Scissors,Autobiography,Â£12.91,4,In stock,3,28921443f052bea6,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
2022-12-20,Me Talk Pretty One Day,Autobiography,Â£57.60,2,In stock,3,abc4a7ee16c21088,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
2022-12-20,Lust & Wonder,Autobiography,Â£11.87,2,In stock,3,0dcadb06206abd3c,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
2022-12-20,Life Without a Recipe,Autobiography,Â£59.04,5,In stock,3,c53d9fefcda371e9,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
2022-12-20,A Heartbreaking Work of Staggering Genius,Autobiography,Â£54.29,5,In stock,3,c9770bb1d5a492a0,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
2022-12-20,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,Â£37.35,2,In stock,3,ef49db2aaa9bb547,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
2022-12-20,Fifty Shades Freed (Fifty Shades #3),Adult Fiction,Â£15.36,5,In stock,3,ed813a848580ba50,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
2022-12-20,The Long Haul (Diary of a Wimpy Kid #9),Humor,Â£44.07,1,In stock,14,f21effc079a2b38a,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html
2022-12-20,Old School (Diary of a Wimpy Kid #10),Humor,Â£11.83,5,In stock,14,02b74068fa98d8a4,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html
2022-12-20,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,Â£25.98,4,In stock,14,b8a8ff84233f0570,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html
2022-12-20,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,Â£14.75,5,In stock,14,fbb21a2f71f4d981,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html
2022-12-20,Dress Your Family in Corduroy and Denim,Humor,Â£43.68,3,In stock,9,7e9068872228c474,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
2022-12-20,Toddlers Are A**holes: It's Not Your Fault,Humor,Â£25.55,1,In stock,7,4242cc3d0437db12,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html
2022-12-20,When You Are Engulfed in Flames,Humor,Â£30.89,5,In stock,3,dab0196cd5fc8e5e,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
2022-12-20,Naked,Humor,Â£31.69,3,In stock,3,54aeeb4610d3ae08,https://books.toscrape.com/catalogue/naked_197/index.html
2022-12-20,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,Â£55.50,5,In stock,3,190fbebbf798c31a,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
2022-12-20,Holidays on Ice,Humor,Â£51.07,2,In stock,3,0cb4856be3694a57,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
2022-12-20,Security,Horror,Â£39.25,2,In stock,16,6f78a0d744c35456,https://books.toscrape.com/catalogue/security_925/index.html
2022-12-20,Follow You Home,Horror,Â£21.36,1,In stock,15,8585760646e3aa2a,https://books.toscrape.com/catalogue/follow-you-home_809/index.html
2022-12-20,The Loney,Horror,Â£23.40,1,In stock,14,2d88a31f325dfd3b,https://books.toscrape.com/catalogue/the-loney_756/index.html
2022-12-20,Pet Sematary,Horror,Â£10.56,3,In stock,14,af58a74e4b2a23a0,https://books.toscrape.com/catalogue/pet-sematary_726/index.html
2022-12-20,Doctor Sleep (The Shining #2),Horror,Â£40.12,2,In stock,14,bf5de316a5e9a4ab,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
2022-12-20,Psycho: Sanitarium (Psycho #1.5),Horror,Â£36.97,5,In stock,12,b8d7b3f5c7a95d65,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
2022-12-20,Can You Keep a Secret? (Fear Street Relaunch #4),Horror,Â£48.64,1,In stock,12,d069086944f2e330,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
2022-12-20,Red Dragon (Hannibal Lecter #1),Horror,Â£23.37,3,In stock,5,e958ae92f328c181,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
2022-12-20,Dracula the Un-Dead,Horror,Â£35.63,5,In stock,5,e46b1074b99ac4b6,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
2022-12-20,Night Shift (Night Shift #1-20),Horror,Â£12.75,4,In stock,4,869d20b3b8128230,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
2022-12-20,Needful Things,Horror,Â£47.51,4,In stock,4,70b585c9d0f15725,https://books.toscrape.com/catalogue/needful-things_334/index.html
2022-12-20,Misery,Horror,Â£34.79,2,In stock,4,81d4191030b9704b,https://books.toscrape.com/catalogue/misery_332/index.html
2022-12-20,It,Horror,Â£25.01,3,In stock,4,670a2773607d785d,https://books.toscrape.com/catalogue/it_330/index.html
2022-12-20,'Salem's Lot,Horror,Â£49.56,4,In stock,4,6e9403f00acd6752,https://books.toscrape.com/catalogue/salems-lot_309/index.html
2022-12-20,The Stand,Horror,Â£57.86,2,In stock,3,49f24193f0b961e6,https://books.toscrape.com/catalogue/the-stand_282/index.html
2022-12-20,The Girl with All the Gifts,Horror,Â£49.47,3,In stock,3,92dcc54a27107a37,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
2022-12-20,House of Leaves,Horror,Â£54.89,1,In stock,3,557c03c284be1bf2,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
2022-12-20,Sapiens: A Brief History of Humankind,History,Â£54.23,5,In stock,20,4165285e1663650f,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html
2022-12-20,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",History,Â£25.52,1,In stock,16,9a9d6e9bc555731e,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html
2022-12-20,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,History,Â£19.73,1,In stock,16,a3d2a4250807f1e9,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html
2022-12-20,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",History,Â£36.28,2,In stock,16,7392c0032f92d816,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html
2022-12-20,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,Â£59.64,1,In stock,15,de3f25248ba0789f,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
2022-12-20,Zealot: The Life and Times of Jesus of Nazareth,History,Â£24.70,3,In stock,14,dd5bfa6cc2c0ecc3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
2022-12-20,A Distant Mirror: The Calamitous 14th Century,History,Â£14.58,3,In stock,14,d5e0526e1ab682a3,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html
2022-12-20,1491: New Revelations of the Americas Before Columbus,History,Â£21.80,3,In stock,14,6e8e5626ac4d279e,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html
2022-12-20,Brilliant Beacons: A History of the American Lighthouse,History,Â£11.45,3,In stock,8,7f5157bf53065d36,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html
2022-12-20,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,Â£44.48,5,In stock,8,f16c2edb2a603f92,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html
2022-12-20,A Short History of Nearly Everything,History,Â£52.40,5,In stock,7,6c7fa6844380f50a,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html
2022-12-20,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,Â£39.67,2,In stock,6,774fa432bd7d9c47,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
2022-12-20,Catherine the Great: Portrait of a Woman,History,Â£58.55,4,In stock,6,f3c70d296ec796c4,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html
2022-12-20,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,Â£42.91,5,In stock,5,0d210d2448c3018f,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
2022-12-20,The Hiding Place,History,Â£55.91,4,In stock,5,c4589ee5977a47be,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
2022-12-20,America's War for the Greater Middle East: A Military History,History,Â£51.22,2,In stock,5,add33db6ff80db24,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
2022-12-20,The Guns of August,History,Â£14.54,2,In stock,3,b5da59dd177eb36b,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
